title,ABS,G1,G2,G3,G4,G5,G6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
"Enhanced surveillance for severe pneumonia, Thailand 2010–2015","BACKGROUND: The etiology of severe pneumonia is frequently not identified by routine disease surveillance in Thailand. Since 2010, the Thailand Ministry of Public Health (MOPH) and US CDC have conducted surveillance to detect known and new etiologies of severe pneumonia. METHODS: Surveillance for severe community-acquired pneumonia was initiated in December 2010 among 30 hospitals in 17 provinces covering all regions of Thailand. Interlinked clinical, laboratory, pathological and epidemiological components of the network were created with specialized guidelines for each to aid case investigation and notification. Severe pneumonia was defined as chest-radiograph confirmed pneumonia of unknown etiology in a patient hospitalized ≤48 h and requiring intubation with ventilator support or who died within 48 h after hospitalization; patients with underlying chronic pulmonary or neurological disease were excluded. Respiratory and pathological specimens were tested by reverse transcription polymerase chain reaction for nine viruses, including Middle East Respiratory Syndrome Coronavirus (MERS-CoV), and 14 bacteria. Cases were reported via a secure web-based system. RESULTS: Of specimens from 972 cases available for testing during December 2010 through December 2015, 589 (60.6%) had a potential etiology identified; 399 (67.8%) were from children aged < 5 years. At least one viral agent was detected in 394 (40.5%) cases, with the most common of single vial pathogen detected being respiratory syncytial virus (RSV) (110/589, 18.7%) especially in children under 5 years. Bacterial pathogens were detected in 341 cases of which 67 cases had apparent mixed infections. The system added MERS-CoV testing in September 2012 as part of Thailand’s outbreak preparedness; no cases were identified from the 767 samples tested. CONCLUSIONS: Enhanced surveillance improved the understanding of the etiology of severe pneumonia cases and improved the MOPH’s preparedness and response capacity for emerging respiratory pathogens in Thailand thereby enhanced global health security. Guidelines for investigation of severe pneumonia from this project were incorporated into surveillance and research activities within Thailand and shared for adaption by other countries.",1,0,0,0,0,0,0.211639116,0.040995793,-0.128542647,-0.010219587,0.004042184,-0.020003822,-0.012993011,0.125113269,0.033538274,0.034873159,-0.004970358,-0.0115624,-0.017901768,-0.086210047,-0.017924045,-0.028213506,-0.049617481,0.019081623,-0.052855813,0.023109559,-0.022953584,0.143333121,0.02811744,-0.010439126,0.057270979,0.036430616,0.029667456,0.120278702,0.000724934,-0.045687694
"Comparison of viral and epidemiological profiles of hospitalized children with severe acute respiratory infection in Beijing and Shanghai, China","BACKGROUND: No comparison data have been reported on viral and epidemiological profiles of hospitalized children with severe acute respiratory infection (SARI) in Beijing or Shanghai, China. METHODS: We collected 700 nasopharyngeal aspirates (NPA) from hospitalized children with SARI in Beijing (northern China) and Shanghai (southern China). Multiple respiratory viruses (including 15 common viruses) were screened by validated polymerase chain reaction (PCR) or real-time reverse transcription-PCR assays and confirmed by sequencing. Demographic data and the distribution of viral infections were also examined. RESULTS: Of 700 samples, 547 (78.1%) tested positive for viral infections. The picornaviruses (PIC), which included rhinovirus (RV) and enterovirus (EV), were the most common (34.0%), followed by respiratory syncytial virus (RSV) (28.3%), human bocavirus (HBoV) (19.1%), adenovirus (ADV) (13.7%), human coronaviruses (HCoV) (10.7%), influenza A and B (8.9%), parainfluenza virus (PIV 1–3) (7.9%), and human metapneumovirus (HMPV) (5.0%). PIC (RV/EV) and RSV were the most prevalent etiological agents of SARI in both cities. The total and age-matched prevalence of RSV, HCoV, and hMPV among SARI children under 5 years old were significantly higher in Beijing than in Shanghai. Different age and seasonal distribution patterns of the viral infections were found between Beijing and Shanghai. CONCLUSIONS: Viral infection was tested and shown to be the most prevalent etiological agent among children with SARI in either the Beijing or the Shanghai area, while showing different patterns of viral and epidemiological profiles. Our findings provide a better understanding of the roles of geographic location and climate in respiratory viral infections in hospitalized children with SARI.",1,0,0,0,0,0,0.213399024,-0.12091786,-0.088565174,0.083846659,0.09242929,-0.081834091,0.081308357,-0.122825531,0.137647073,-0.05501274,0.010699702,0.027759481,0.011847757,0.024413659,-0.016444022,-0.025519303,-0.048680936,0.03479719,-0.053956806,0.009575539,0.008253998,0.097386643,-0.022027702,-0.008687397,-0.04699257,0.00644037,0.040691053,0.095945543,0.002110217,0.053862306
A Structure-Function Diversity Survey of the RNA-Dependent RNA Polymerases From the Positive-Strand RNA Viruses,"The RNA-dependent RNA polymerases (RdRPs) encoded by the RNA viruses are a unique class of nucleic acid polymerases. Each viral RdRP contains a 500–600 residue catalytic module with palm, fingers, and thumb domains forming an encircled human right hand architecture. Seven polymerase catalytic motifs are located in the RdRP palm and fingers domains, comprising the most conserved parts of the RdRP and are responsible for the RNA-only specificity in catalysis. Functional regions are often found fused to the RdRP catalytic module, resulting in a high level of diversity in RdRP global structure and regulatory mechanism. In this review, we surveyed all 46 RdRP-sequence available virus families of the positive-strand RNA viruses listed in the 2018b collection of the International Committee on Virus Taxonomy (ICTV) and chose a total of 49 RdRPs as representatives. By locating hallmark residues in RdRP catalytic motifs and by referencing structural and functional information in the literature, we were able to estimate the N- and C-terminal boundaries of the catalytic module in these RdRPs, which in turn serve as reference points to predict additional functional regions beyond the catalytic module. Interestingly, a large number of virus families may have additional regions fused to the RdRP N-terminus, while only a few of them have such regions on the C-terminal side of the RdRP. The current knowledge on these additional regions, either in three-dimensional (3D) structure or in function, is quite limited. In the five RdRP-structure available virus families in the positive-strand RNA viruses, only the Flaviviridae family has the 3D structural information resolved for such regions. Hence, future efforts to solve full-length RdRP structures containing these regions and to dissect the functional contribution of them are necessary to improve the overall understanding of the RdRP proteins as an evolutionarily integrated group, and our analyses here may serve as a guideline for selecting representative RdRP systems in these studies.",0,0,0,0,0,1,-0.201513791,-0.036722313,-0.09119832,0.144480564,0.005978038,-0.057783753,0.091233712,0.040784122,-0.099442637,0.057320269,0.118021309,0.183324984,-0.104457435,-0.128366479,-0.067302032,-0.06491884,0.07754788,-0.06751046,-0.062731862,-0.087225005,0.058457413,-0.060525734,0.050225025,-0.06244323,-0.004649403,0.061204247,0.024810982,0.042920255,0.072807789,0.028235861
Evaluation of Diagnostic Performance of Three Indirect Enzyme-Linked Immunosorbent Assays for the Detection of IgG Antibodies to Ebola Virus in Human Sera,"Filovirus serological diagnosis and epidemiological investigations are hampered due to the unavailability of validated immunoassays. Diagnostic performance of three indirect enzyme-linked immunosorbent assays (I-ELISA) was evaluated for the detection of IgG antibody to Ebola virus (EBOV) in human sera. One I-ELISA was based on a whole EBOV antigen (WAg) and two utilized recombinant nucleocapsid (NP) and glycoproteins (GP), respectively. Validation data sets derived from individual sera collected in South Africa (SA), representing an EBOV non-endemic country, and from sera collected during an Ebola disease (EBOD) outbreak in Sierra Leone (SL), were categorized according to the compounded results of the three I-ELISAs and real time reverse-transcription polymerase chain reaction (RT-PCR). At the cut-off values selected at 95% accuracy level by the two-graph receiver operating characteristic analysis, specificity in the SA EBOV negative serum panel (n = 273) ranged from 98.17% (GP ELISA) to 99.27% (WAg ELISA). Diagnostic specificity in the SL EBOV negative panel (n = 676) was 100% by the three ELISAs. The diagnostic sensitivity in 423 RT-PCR confirmed EBOD patients was dependent on the time when the serum was collected after onset of disease. It significantly increased 2 weeks post-onset, reaching 100% sensitivity by WAg and NP and 98.1% by GP I-ELISA.",0,0,0,0,1,0,0.034483199,0.053808066,0.128166673,-0.044778157,-0.052851428,-0.001084402,-0.009204988,0.002913603,-0.018845078,-0.030327469,-0.005847197,0.021046589,-0.017553962,0.00965219,-0.01706895,-0.005325721,0.006370995,0.005415693,-0.031360582,-0.091099621,-0.021615335,-0.025748356,0.01621783,-0.014543573,0.026334285,0.021165394,0.040377256,-0.048670685,-0.032486656,0.003236633
Hepatitis E Virus Replication,"Hepatitis E virus (HEV) is a small quasi-enveloped, (+)-sense, single-stranded RNA virus belonging to the Hepeviridae family. There are at least 20 million HEV infections annually and 60,000 HEV-related deaths worldwide. HEV can cause up to 30% mortality in pregnant women and progress to liver cirrhosis in immunocompromised individuals and is, therefore, a greatly underestimated public health concern. Although a prophylactic vaccine for HEV has been developed, it is only licensed in China, and there is currently no effective, non-teratogenic treatment. HEV encodes three open reading frames (ORFs). ORF1 is the largest viral gene product, encoding the replicative machinery of the virus including a methyltransferase, RNA helicase, and an RNA-dependent RNA polymerase. ORF1 additionally contains a number of poorly understood domains including a hypervariable region, a putative protease, and the so-called ‘X’ and ‘Y’ domains. ORF2 is the viral capsid essential for formation of infectious particles and ORF3 is a small protein essential for viral release. In this review, we focus on the domains encoded by ORF1, which collectively mediate the virus’ asymmetric genome replication strategy. We summarize what is known, unknown, and hotly debated regarding the coding and non-coding regions of HEV ORF1, and present a model of how HEV replicates its genome.",0,0,0,0,0,1,-0.133982726,-0.049635524,-0.042054251,0.02008852,-0.001160917,-0.011893614,-0.007165753,0.017120549,0.013773671,0.015522297,-0.014441587,0.009343232,0.012908942,-0.066167667,-0.007338283,-0.069377072,0.028502022,0.048427158,0.042138607,0.037410835,-0.014116469,0.014981293,-0.078485231,-0.027552335,-0.022696378,0.031807655,0.024417316,-0.027230181,0.021603184,-0.027816696
Molecular detection of respiratory pathogens and typing of human rhinovirus of adults hospitalized for exacerbation of asthma and chronic obstructive pulmonary disease,"BACKGROUND: Acute exacerbations of chronic obstructive pulmonary disease (AECOPD) and asthma are associated with a variety of precipitating factors including infection. This study assessed the infective viral etiologies by real-time multiplex polymerase chain reaction of patients hospitalized with AECOPD and asthma exacerbations. In addition, infective etiologies were assessed for association with the clinical outcome of the patients. METHODS: Adults admitted with AECOPD and asthma exacerbations between August 2016 and July 2017 were recruited. Nasopharyngeal aspirate (NPA) samples were obtained from the patients within 1–2 days of admission and subjected to pathogen detection and human rhinovirus (HRV) typing. RESULTS: Altogether 402 patients with AECOPD, 80 stable COPD, 100 asthma exacerbation and 21 stable asthma subjects were recruited. Among those admitted for AECOPD and asthma exacerbations, 141(35.1%) and 45(45.0%) respectively had pathogens identified in the NPA specimens. The commonest virus identified was influenza A followed by HRV. HRV typing identified HRV-A and HRV-C as the more common HRV with a wide variety of genotypes. Identification of pathogens in NPA or HRV typing otherwise did not affect clinical outcomes including the hospital length of stay, readmission rates and mortality except that identification of pathogens in asthma exacerbation was associated with a lower rate of readmissions at 30 and 60 days. CONCLUSIONS: Many respiratory viruses were associated with AECOPD and asthma exacerbation. HRV-A and HRV-C were the more common HRV associated with exacerbations. Identification of pathogens in NPA was associated with less readmissions for asthma patients at 30 and 60 days. TRIAL REGISTRATION: ClinicalTrials.gov NCT02866357. SUPPLEMENTARY INFORMATION: Supplementary information accompanies this paper at10.1186/s12931-019-1181-0.",1,0,0,0,0,0,0.140363506,-0.075828252,-0.057498389,-0.09719865,-0.035823945,-0.072624644,0.027660375,0.019806627,-0.075705081,0.052863713,-0.048541398,-0.023748675,-0.038509496,0.018601567,0.012969934,0.019281435,0.037987748,-0.075988948,0.078296642,-0.052308526,0.015581967,-0.245542729,-0.108067766,0.160196904,-0.107568179,0.181988474,-0.133298777,-0.007043459,0.169942612,0.370757084
Acute human bocavirus 1 infection in child with life-threatening bilateral bronchiolitis and right-sided pneumonia: a case report,"BACKGROUND: Human bocavirus 1 is a commonly detected human parvovirus. Many studies have shown human bocavirus 1 as a pathogen in association with acute respiratory tract infections in children. However, because human bocavirus 1 persists in the upper airways for extensive time periods after acute infection, the definition and diagnostics of acute human bocavirus 1 infection is challenging. Until now, detection of human bocavirus 1 exclusively, high viral load in respiratory samples, and viremia have been associated with a clinical picture of acute respiratory illness. There are no studies showing detection of human bocavirus 1 messenger ribonucleic acid in the peripheral blood mononuclear cells as a diagnostic marker for acute lower respiratory tract infection. CASE PRESENTATION: We report the case of a 17-month-old Latvian boy who presented in intensive care unit with acute bilateral bronchiolitis, with a history of rhinorrhea and cough for 6 days and fever for the last 2 days prior to admission, followed by severe respiratory distress and tracheal intubation. Human bocavirus 1 was the only respiratory virus detected by a qualitative multiplex polymerase chain reaction panel. For the diagnosis of acute human bocavirus 1 infection, both molecular and serological approaches were used. Human bocavirus 1 deoxyribonucleic acid (DNA) was detected simultaneously in nasopharyngeal aspirate, stool, and blood, as well as in the corresponding cell-free blood plasma by qualitative and quantitative polymerase chain reaction, revealing high DNA-copy numbers in nasopharyngeal aspirate and stool. Despite a low-load viremia, human bocavirus 1 messenger ribonucleic acid was found in the peripheral blood mononuclear cells. For detection of human bocavirus 1-specific antibodies, non-competitive immunoglobulin M and competitive immunoglobulin G enzyme immunoassays were used. The plasma was positive for both human bocavirus 1-specific immunoglobulin M and immunoglobulin G antibodies. CONCLUSIONS: The presence of human bocavirus 1 genomic DNA in blood plasma and human bocavirus 1 messenger ribonucleic acid in peripheral blood mononuclear cells together with human bocavirus 1-specific immunoglobulin M are markers of acute human bocavirus 1 infection that may cause life-threatening acute bronchiolitis.",1,0,0,0,0,0,0.104279456,-0.024691783,-0.016117812,-0.025508995,-0.010503409,-0.043814335,0.069811451,-0.047793993,0.060291177,0.01594764,-0.011114491,-0.029681759,0.089313549,0.000345118,0.026723415,-0.013607605,-0.028360482,-0.023433574,0.007954907,0.00049944,0.029398274,-0.003859202,-0.008929296,0.010901182,-0.012203203,0.015027897,-0.09745069,0.048786466,-0.04558177,-0.049026187
Advances in Diagnostic Approaches for Viral Etiologies of Diarrhea: From the Lab to the Field,"The applications of correct diagnostic approaches play a decisive role in timely containment of infectious diseases spread and mitigation of public health risks. Nevertheless, there is a need to update the diagnostics regularly to capture the new, emergent, and highly divergent viruses. Acute gastroenteritis of viral origin has been identified as a significant cause of mortality across the globe, with the more serious consequences seen at the extremes of age groups (young and elderly) and immune-compromised individuals. Therefore, significant advancements and efforts have been put in the development of enteric virus diagnostics to meet the WHO ASSURED criteria as a benchmark over the years. The Enzyme-Linked Immunosorbent (ELISA) and Polymerase Chain Reaction (PCR) are the basic assays that provided the platform for development of several efficient diagnostics such as real-time RT-PCR, loop-mediated isothermal amplification (LAMP), polymerase spiral reaction (PSR), biosensors, microarrays and next generation sequencing. Herein, we describe and discuss the applications of these advanced technologies in context to enteric virus detection by delineating their features, advantages and limitations.",0,0,0,0,1,0,0.029499318,0.036143093,0.157660478,0.044571518,-0.060377663,0.01315598,0.070306414,-0.002349801,0.009027359,0.037515101,-0.047182617,-0.008410971,0.060778646,-0.053008968,-0.021800245,0.013480321,-0.017380603,0.021192319,-0.104177647,-0.013573137,-0.057457377,-0.052844198,-0.04010639,0.041698771,0.021901877,-0.029088087,-0.025116787,-0.012361833,-0.034266433,0.001108
Effects of Xinjiaxiangruyin on the TLR7 pathway in influenza virus-infected lungs of mice housed in a hygrothermal environment,"BACKGROUND: To investigate the effects and immunological mechanisms of the traditional Chinese medicine Xinjiaxiangruyin on controlling influenza virus (FM1 strain) infection in mice housed in a hygrothermal environment. METHODS: Mice were housed in normal and hygrothermal environments, and intranasally infected with influenza virus (FM1). A high-performance liquid chromatography fingerprint of Xinjiaxiangruyin was used to provide an analytical method for quality control. Real-time quantitative polymerase chain reaction (RT-qPCR) was used to measure messenger RNA expression of Toll-like receptor 7 (TLR7), myeloid differentiation primary response 88 (MyD88), and nuclear factor-kappa B (NF-κB) p65 in the TLR7 signaling pathway and virus replication in the lungs. Western blotting was used to measure the expression levels of TLR7, MyD88, and NF-κB p65 proteins. Flow cytometry was used to detect the proportion of Th17/T-regulatory cells. RESULTS: Xinjiaxiangruyin effectively alleviated lung inflammation in C57BL/6 mice in hot and humid environments. Guizhimahuanggebantang significantly reduced lung inflammation in C57BL/6 mice. The expression of TLR7, MyD88, and NF-κB p65 mRNA in lung tissue of WT mice in the normal environment, GZMHGBT group was significantly lower than that in the model group (P < 0.05). In WT mice exposed to the hot and humid environment, the expression levels of TLR7, MyD88, and NF-κB p65 mRNA in the XJXRY group were significantly different from those in the virus group. The expression levels of TLR7, MyD88, and NF-κB p65 protein in lung tissue of WT mice exposed to the normal environment, GZMHGBT group was significantly lower than those in the model group. In WT mice exposed to hot and humid environments, the expression levels of TLR7, MyD88, and NF-κB p65 protein in XJXRY group were significantly different from those in the virus group. CONCLUSION: Guizhimahuanggebantang demonstrated a satisfactory therapeutic effect on mice infected with the influenza A virus (FM1 strain) in a normal environment, and Xinjiaxiangruyin demonstrated a clear therapeutic effect in damp and hot environments and may play a protective role against influenza through downregulation of the TLR7 signal pathway.",0,1,0,0,0,0,-0.04354787,-0.04656131,0.00329488,-0.088246517,-0.066743842,0.102392738,-0.015755349,-0.04586293,0.028736397,-0.077431325,-0.054304937,-0.040691965,-0.031799006,0.099995575,-0.018755629,0.016697279,-0.002403135,-0.067174135,-0.028668016,-0.034277687,0.037645625,-0.059909577,0.033791349,0.006284694,-0.033551797,-0.012921564,0.005841984,-0.00554313,0.002819382,-0.044933982
Impact of RNA Virus Evolution on Quasispecies Formation and Virulence,"RNA viruses are known to replicate by low fidelity polymerases and have high mutation rates whereby the resulting virus population tends to exist as a distribution of mutants. In this review, we aim to explore how genetic events such as spontaneous mutations could alter the genomic organization of RNA viruses in such a way that they impact virus replications and plaque morphology. The phenomenon of quasispecies within a viral population is also discussed to reflect virulence and its implications for RNA viruses. An understanding of how such events occur will provide further evidence about whether there are molecular determinants for plaque morphology of RNA viruses or whether different plaque phenotypes arise due to the presence of quasispecies within a population. Ultimately this review gives an insight into whether the intrinsically high error rates due to the low fidelity of RNA polymerases is responsible for the variation in plaque morphology and diversity in virulence. This can be a useful tool in characterizing mechanisms that facilitate virus adaptation and evolution.",0,0,0,0,0,1,-0.120145953,-0.058749218,-0.039110299,0.098968931,0.015855539,0.008157212,0.090702185,0.033590006,-0.059881756,0.085023353,0.085698191,0.022334064,-0.008196693,-0.022060686,0.04566138,0.03127484,-0.063565114,-0.045102755,-0.077294873,0.008225957,0.064352612,-0.0529363,0.001130814,0.099551798,-0.096219422,-0.008232611,0.063168545,-0.050148193,-0.099741895,-0.08829036
Evolutionary Analysis of the VP1 and RNA-Dependent RNA Polymerase Regions of Human Norovirus GII.P17-GII.17 in 2013–2017,"Human norovirus (HuNoV) GII.P17-GII.17 (Kawasaki2014 variant) reportedly emerged in 2014 and caused gastroenteritis outbreaks worldwide. To clarify the evolution of both VP1 and RNA-dependent RNA polymerase (RdRp) regions of GII.P17-GII.17, we analyzed both global and novel Japanese strains detected during 2013–2017. Time-scaled phylogenetic trees revealed that the ancestral GII.17 VP1 region diverged around 1949, while the ancestral GII.P17 RdRp region diverged around 2010. The evolutionary rates of the VP1 and RdRp regions were estimated at ~2.7 × 10(−3) and ~2.3 × 10(−3) substitutions/site/year, respectively. The phylogenetic distances of the VP1 region exhibited no overlaps between intra-cluster and inter-cluster peaks in the GII.17 strains, whereas those of the RdRp region exhibited a unimodal distribution in the GII.P17 strains. Conformational epitope positions in the VP1 protein of the GII.P17-GII.17 strains were similar, although some substitutions, insertions and deletions had occurred. Strains belonging to the same cluster also harbored substitutions around the binding sites for the histo-blood group antigens of the VP1 protein. Moreover, some amino acid substitutions were estimated to be near the interface between monomers and the active site of the RdRp protein. These results suggest that the GII.P17-GII.17 virus has produced variants with the potential to alter viral antigenicity, host-binding capability, and replication property over the past 10 years.",0,1,0,0,0,0,-0.095527089,-0.032270475,-0.012199849,-0.041087344,0.045279779,0.018945882,0.025423063,0.003629179,-0.023859672,-0.003862145,0.038934506,0.116949983,-0.07244191,-0.065253261,-0.027095868,-0.051668431,0.014203994,-0.00419274,-0.014658444,-0.00859126,0.061800448,0.000366457,0.006686445,0.022266963,0.02553002,0.034516254,0.025042196,0.026567989,0.002847352,0.052009781
Clinical outcomes of patients treated with intravenous zanamivir for severe influenza A(H1N1)pdm09 infection: a case report series,"BACKGROUND: Intravenous (IV) zanamivir could be a suitable alternative for the treatment of severe influenza A(H1N1)pdm09 infection in patients who are unable to take oral or inhaled medication, for example, those on mechanical ventilation and extracorporeal membrane oxygenation (ECMO). However, data on the clinical outcomes of such patients is limited. CASE PRESENTATION: We report the clinical outcomes of four patients who were admitted at the intensive care unit during the 2017–2018 influenza season with severe sepsis (SOFA score > 11) and acute respiratory distress syndrome requiring ECMO and mechanical ventilation. Two patients were immune-compromised. The A(H1N1)pdm09 genome was confirmed by polymerase chain reaction (PCR) on nasopharyngeal specimen swabs prior to administration of IV zanamivir at a dose of 600 mg twice daily. Weekly qualitative PCR analysis was done to monitor viral clearance, with zanamivir treatment being discontinued upon receipt of negative results. In addition, the patients were managed for concomitant multidrug-resistant bacterial infections, with infection resolution confirmed with blood cultures. The median time for zanamivir treatment was 10 days (IQR 10–17). The clinical outcome was favourable with all four patients surviving and improving clinically. All four patients achieved viral clearance of A(H1N1)pdm09 genome, and resolution of multidrug-resistant bacterial infections. CONCLUSIONS: IV zanamivir could be a good therapeutic option in patients with severe influenza A(H1N1)pdm09 infection who are unable to take oral or aerosolised antiviral medication. We recommend prospective randomized control trials to support this hypothesis.",1,0,0,0,0,0,0.151417456,-0.023548872,-0.079124946,-0.02950368,-0.103827114,0.097760347,-0.107457422,0.096392689,-0.127150027,-0.001264532,-0.010805045,0.022626423,0.020135196,0.058987403,-0.035001215,0.002579607,0.01496513,0.073741563,-0.011902025,0.014134564,0.034892546,-0.042788073,-0.051167352,-0.039172578,-0.04873181,-0.006886782,-0.004377165,-0.005013343,0.004344901,0.062736193
"Outbreak of macrolide-resistant mycoplasma pneumoniae in a primary school in Beijing, China in 2018","BACKGROUND: On 7th June, 2018, a primary school in Beijing, China notified Shunyi CDC of an outbreak of acute respiratory disease characterized by fever and cough among students and resulting in nine hospitalization cases during the preceding 2 weeks. We started an investigation to identify the etiologic agent, find additional cases, develop and implement control measures. METHODS: We defined probable cases as students, teachers and other staffs in the school developed fever (T ≥ 37.5 °C) with cough or sore throat; or a diagnosis of pneumonia during May 1–June 31, 2018. Confirmed cases were probable cases with Mycoplasma pneumoniae detected in oropharyngeal (OP) swabs by quantitative real-time polymerase chain reaction (qPCR). We searched case by reviewing school absenteeism records and interviewing students, teachers and staff in this school. Oropharyngeal swabs were collected from symptomatic students. Two qPCR) assay, a duplex qPCR assay, and sequencing were performed to determine the pathogen, genotype and macrolide resistance at the gene level, respectively. RESULTS: From May 1st to June 31st, 2018, we identified 55 cases (36 probable and 19 confirmed), of whom 25 (45%) were hospitalized for complications. All cases were students, none of the teachers and other staffs in the school were with similar symptoms. The attack rate (AR) was 3.9% (55/1398) for all students. The cases were mainly male (58%), with an age range of 7–8 years (median: 7 years). 72% (18/25) of inpatients had radiograph findings consistent with pneumonia, and some cases were hospitalized for up to 4 weeks. Pathogen detection results indicated that Mycoplasma pneumonia (M. pneumoniae) P1 type 1 was the causative agent in this outbreak, and the strain harbored one point mutation of A to G at position 2063. CONCLUSIONS: The infections by macrolide-resistant M. pneumoniae are not always mild and pneumonia was common and M. pneumoniae could causes serious complications which require long-term hospitalization. In the future infectious disease prevention and control practice, M. pneumoniae should be paid more attention. It is necessary to establish and improve the pathogen and drug resistance surveillance system in order to prevent and control such mutated strains of M. pneumoniae from causing future outbreaks or epidemics in China.",1,0,0,0,0,0,0.121967304,-0.012564198,-0.014852416,-0.080128824,-0.026462675,0.009732054,-0.017708202,0.050955088,-0.059279219,0.025551647,-0.011924572,0.030044161,-0.038207844,-0.098327228,0.010321895,-0.00196332,-0.055360561,0.02347276,-0.019954951,-0.006408199,-0.027379944,0.14570212,0.025105048,-0.005419873,0.017154951,0.090215216,0.053708142,0.135221505,0.033418975,-0.054679575
Clinical outcomes among hospital patients with Middle East respiratory syndrome coronavirus (MERS-CoV) infection,"BACKGROUND: Mortality is high among patients with Middle East Respiratory Syndrome Coronavirus (MERS-CoV) infection. We aimed to determine hospital mortality and the factors associated with it in a cohort of MERS-CoV patients. METHODS: We reviewed hospital records of confirmed cases (detection of virus by polymerase chain reaction from respiratory tract samples) of MERS-CoV patients (n = 63) admitted to Buraidah Central Hospital in Al-Qassim, Saudi Arabia between 2014 and 2017. We abstracted data on demography, vital signs, associated conditions presented on admission, pre-existing chronic diseases, treatment, and vital status. Bi-variate comparisons and multiple logistic regressions were the choice of data analyses. RESULTS: The mean age was 60 years (SD = 18.2); most patients were male (74.6%) and Saudi citizens (81%). All but two patients were treated with Ribavirin plus Interferon. Hospital mortality was 25.4%. Patients who were admitted with septic shock and/or organ failure were significantly more likely to die than patients who were admitted with pneumonia and/or acute respiratory distress syndrome (OR = 47.9, 95% CI = 3.9, 585.5, p-value 0.002). Age, sex, and presence of chronic conditions were not significantly associated with mortality. CONCLUSION: Hospital mortality was 25%; septic shock/organ failure at admittance was a significant predictor of mortality.",1,0,0,0,0,0,0.21438948,0.1221593,-0.191908504,-0.100214637,-0.051456853,-0.043059446,-0.079204977,0.284859607,0.049696615,0.026747226,-0.005648484,0.036015051,-0.040667698,0.044286815,-0.072205689,0.020447106,0.008668563,-0.005920075,-0.003762032,0.072327357,-0.002011626,-0.03692453,0.010795737,0.065876391,-0.003550593,-0.063445042,-0.036653085,-0.072864956,-0.080642581,0.004373386
Risk factors and patterns of household clusters of respiratory viruses in rural Nepal,"Viral pneumonia is an important cause of death and morbidity among infants worldwide. Transmission of non-influenza respiratory viruses in households can inform preventative interventions and has not been well-characterised in South Asia. From April 2011 to April 2012, household members of pregnant women enrolled in a randomised trial of influenza vaccine in rural Nepal were surveyed weekly for respiratory illness until 180 days after birth. Nasal swabs were tested by polymerase chain reaction for respiratory viruses in symptomatic individuals. A transmission event was defined as a secondary case of the same virus within 14 days of initial infection within a household. From 555 households, 825 initial viral illness episodes occurred, resulting in 79 transmission events. The overall incidence of transmission was 1.14 events per 100 person-weeks. Risk of transmission incidence was associated with an index case age 1–4 years (incidence rate ratio (IRR) 2.35; 95% confidence interval (CI) 1.40–3.96), coinfection as initial infection (IRR 1.94; 95% CI 1.05–3.61) and no electricity in household (IRR 2.70; 95% CI 1.41–5.00). Preventive interventions targeting preschool-age children in households in resource-limited settings may decrease the risk of transmission to vulnerable household members, such as young infants.",1,0,0,0,0,0,0.152895324,-0.079433972,-0.089000476,-0.015252301,0.011067107,0.060418022,-0.00654416,0.013584554,0.029228716,-0.095403394,0.041259859,0.032871159,-0.082567391,-0.097622348,-0.017813575,0.114845455,-0.077234772,-0.082636623,0.044311489,-0.014764686,-0.154218676,0.008566175,-0.060385272,0.045934363,0.039143242,-0.044042643,0.03208524,-0.116563568,-0.044613655,-0.041619867
